team_id,date,function_calls,query_execution_ms,peak_concurrent_queries,db_bandwidth_gb,db_storage_gb
180060,2026-06-25,23,250,1.4e-05,0.0,6.113
180060,2026-06-26,32,296,1.7e-05,0.001,5.862
180060,2026-06-27,0,0,0.0,0.0,5.97
180060,2026-06-28,13,150,9e-06,0.0,5.983
180060,2026-06-29,42,536,2.6e-05,0.001,5.951
180060,2026-06-30,0,0,0.0,0.0,5.709
180060,2026-07-01,0,0,0.0,0.0,5.974
180060,2026-07-02,24,289,1.3e-05,0.001,5.718
180060,2026-07-03,0,0,0.0,0.0,5.745
180060,2026-07-04,13,136,9e-06,0.0,5.705
180060,2026-07-05,18,207,7e-06,0.0,5.589
180060,2026-07-06,0,0,0.0,0.0,6.087
180060,2026-07-07,30,345,1e-05,0.001,5.662
180060,2026-07-08,0,0,0.0,0.0,5.701
180060,2026-07-09,0,0,0.0,0.0,5.728
180060,2026-07-10,0,0,0.0,0.0,5.562
180060,2026-07-11,15,159,8e-06,0.0,5.944
180060,2026-07-12,0,0,0.0,0.0,5.874
180060,2026-07-13,0,0,0.0,0.0,5.893
180060,2026-07-14,0,0,0.0,0.0,5.459
180060,2026-07-15,27,275,1.6e-05,0.001,5.74
180060,2026-07-16,0,0,0.0,0.0,5.516
180060,2026-07-17,0,0,0.0,0.0,5.555
180060,2026-07-18,12,151,7e-06,0.0,5.401
180060,2026-07-19,11,134,2.6e-05,0.0,5.471
180060,2026-07-20,0,0,0.0,0.0,5.539
180060,2026-07-21,0,0,0.0,0.0,5.639
180060,2026-07-22,0,0,0.0,0.0,5.64
180060,2026-07-23,0,0,0.0,0.0,5.304
180060,2026-07-24,0,0,0.0,0.0,5.494
180060,2026-07-25,0,0,0.0,0.0,5.271
180060,2026-07-26,0,0,0.0,0.0,5.428
180060,2026-07-27,0,0,0.0,0.0,5.422
180060,2026-07-28,36,508,2e-05,0.0,5.278
180060,2026-07-29,27,295,2e-05,0.001,5.296
180060,2026-07-30,33,413,1.6e-05,0.001,5.184
180060,2026-07-31,0,0,0.0,0.0,5.129
180060,2026-08-01,14,183,7e-06,0.0,5.256
180060,2026-08-02,0,0,0.0,0.0,5.103
180060,2026-08-03,0,0,0.0,0.0,5.045
180060,2026-08-04,0,0,0.0,0.0,5.004
180060,2026-08-05,0,0,0.0,0.0,5.216
180060,2026-08-06,0,0,0.0,0.0,5.22
180060,2026-08-07,23,233,9e-06,0.001,4.984
180060,2026-08-08,0,0,0.0,0.0,5.065
180060,2026-08-09,0,0,0.0,0.0,5.137
180060,2026-08-10,0,0,0.0,0.0,4.99
180060,2026-08-11,0,0,0.0,0.0,5.106
180060,2026-08-12,25,255,1.8e-05,0.0,4.97
180060,2026-08-13,0,0,0.0,0.0,5.102
180060,2026-08-14,33,428,3.2e-05,0.001,4.898
180060,2026-08-15,0,0,0.0,0.0,5.02
180060,2026-08-16,10,112,6e-06,0.0,4.88
180060,2026-08-17,24,267,1.8e-05,0.001,4.946
180060,2026-08-18,0,0,0.0,0.0,4.997
180564,2026-05-21,2621,53836,0.002275,0.053,209.462
180564,2026-05-22,2024,34820,0.002557,0.045,218.333
180564,2026-05-23,1489,30074,0.001204,0.031,220.21
180564,2026-05-24,2244,45634,0.000685,0.064,213.428
180564,2026-05-25,2355,49085,0.001687,0.041,214.437
180564,2026-05-26,3125,73267,0.002847,0.105,215.122
180564,2026-05-27,2437,45924,0.001205,0.058,222.418
180564,2026-05-28,2152,50645,0.002616,0.054,220.867
180564,2026-05-29,2467,54567,0.005581,0.078,212.915
180564,2026-05-30,4235,92780,0.008305,0.087,221.231
180564,2026-05-31,1379,33559,0.001035,0.048,222.255
180564,2026-06-01,3038,76663,0.003072,0.071,230.271
180564,2026-06-02,2027,42045,0.001738,0.059,221.134
180564,2026-06-03,2032,45235,0.001566,0.058,232.999
180564,2026-06-04,3581,58921,0.003728,0.097,238.587
180564,2026-06-05,2316,42388,0.002247,0.055,225.484
180564,2026-06-06,2672,71542,0.00638,0.047,229.619
180564,2026-06-07,2381,53384,0.001452,0.074,241.39
180564,2026-06-08,2058,49325,0.002617,0.067,229.978
180564,2026-06-09,5863,140935,0.003098,0.151,241.169
180564,2026-06-10,1813,39985,0.001959,0.064,242.759
180564,2026-06-11,2264,62864,0.002628,0.06,239.375
180564,2026-06-12,2534,57128,0.003141,0.075,236.025
180564,2026-06-13,2164,39480,0.001279,0.073,244.373
180564,2026-06-14,3584,78587,0.002426,0.129,244.018
180564,2026-06-15,1864,47922,0.002426,0.041,237.408
180564,2026-06-16,3189,70199,0.003072,0.089,248.869
180564,2026-06-17,2596,61080,0.003599,0.059,245.538
180564,2026-06-18,2035,37468,0.002255,0.041,250.066
180564,2026-06-19,1770,36055,0.00227,0.027,246.869
180564,2026-06-20,3094,82155,0.003626,0.063,251.81
180564,2026-06-21,4168,110012,0.006013,0.096,249.688
180564,2026-06-22,4114,68940,0.002725,0.108,249.386
180564,2026-06-23,4037,100586,0.003042,0.129,248.706
180564,2026-06-24,2690,50782,0.00215,0.056,261.938
180564,2026-06-25,2160,54778,0.00161,0.043,265.521
180564,2026-06-26,1951,42898,0.001677,0.053,263.596
180564,2026-06-27,2394,58227,0.002331,0.063,258.085
180564,2026-06-28,2090,44224,0.00287,0.051,261.053
180564,2026-06-29,2811,65758,0.00286,0.08,266.398
180564,2026-06-30,3454,80286,0.002565,0.097,266.054
180564,2026-07-01,1744,32954,0.001274,0.032,264.928
180564,2026-07-02,1252,32124,0.002013,0.03,266.907
180564,2026-07-03,3882,86569,0.003904,0.104,274.624
180564,2026-07-04,3257,76794,0.002563,0.082,268.326
180564,2026-07-05,3584,72771,0.004429,0.105,274.19
180564,2026-07-06,2473,68179,0.003927,0.05,275.992
180564,2026-07-07,3591,84518,0.002962,0.104,277.52
180564,2026-07-08,3530,92033,0.003883,0.088,278.973
180564,2026-07-09,2916,64923,0.003416,0.076,282.206
180564,2026-07-10,3309,69018,0.004137,0.07,282.107
180564,2026-07-11,2450,57666,0.002786,0.063,289.098
180564,2026-07-12,1717,35796,0.001094,0.055,284.356
180564,2026-07-13,3124,68838,0.002816,0.104,291.284
180564,2026-07-14,2340,53599,0.003091,0.06,288.429
180564,2026-07-15,1356,25580,0.000961,0.029,291.852
180564,2026-07-16,2422,50697,0.002952,0.063,294.088
180564,2026-07-17,1323,27257,0.00126,0.027,302.369
180564,2026-07-18,1875,37123,0.00137,0.057,298.192
180564,2026-07-19,3011,72184,0.005309,0.078,291.187
180564,2026-07-20,2443,63224,0.001964,0.064,306.233
180564,2026-07-21,3247,71296,0.00348,0.102,298.256
180564,2026-07-22,2503,50001,0.00159,0.057,300.535
180564,2026-07-23,2564,52575,0.002354,0.059,313.01
180564,2026-07-24,2725,55731,0.00373,0.066,316.632
180564,2026-07-25,2190,43049,0.002422,0.045,305.365
180564,2026-07-26,1762,40127,0.001955,0.031,307.691
180564,2026-07-27,1568,32942,0.002113,0.041,318.738
180564,2026-07-28,1659,47756,0.001377,0.041,325.397
180564,2026-07-29,2207,52630,0.001946,0.059,319.931
180564,2026-07-30,5484,136831,0.006674,0.125,321.908
180564,2026-07-31,3712,79454,0.004174,0.055,321.679
180564,2026-08-01,3145,71156,0.00415,0.082,326.634
180564,2026-08-02,1855,44120,0.002206,0.047,316.226
180564,2026-08-03,1394,34497,0.001711,0.034,323.254
180564,2026-08-04,1813,49927,0.002834,0.062,320.39
180564,2026-08-05,2407,54448,0.002014,0.063,329.827
180564,2026-08-06,2155,52203,0.020349,0.06,335.228
180564,2026-08-07,1900,39820,0.007801,0.041,341.875
180564,2026-08-08,2885,60729,0.004542,0.073,339.976
180564,2026-08-09,1868,41372,0.000899,0.053,334.617
180564,2026-08-10,1647,35591,0.003771,0.04,339.249
180564,2026-08-11,1405,34761,0.001871,0.038,336.23
180564,2026-08-12,3787,89454,0.00422,0.084,346.99
180564,2026-08-13,2924,60841,0.004053,0.069,353.814
180564,2026-08-14,3970,103309,0.004165,0.098,339.333
180564,2026-08-15,1927,39141,0.002198,0.069,346.447
180564,2026-08-16,2683,55998,0.004711,0.067,346.307
180564,2026-08-17,2692,56798,0.003164,0.071,338.642
180564,2026-08-18,1517,29914,0.000915,0.039,344.175
181486,2026-05-21,158,8348,9.8e-05,0.009,19.637
181486,2026-05-22,274,12124,0.000141,0.022,20.415
181486,2026-05-23,139,4771,5.6e-05,0.012,19.938
181486,2026-05-24,174,7621,0.00013,0.016,19.609
181486,2026-05-25,255,10955,0.000323,0.017,19.695
181486,2026-05-26,228,8667,0.000118,0.02,19.629
181486,2026-05-27,115,4056,7.6e-05,0.011,20.476
181486,2026-05-28,262,11086,0.000669,0.021,20.782
181486,2026-05-29,258,11655,0.000365,0.016,19.788
181486,2026-05-30,77,3221,4.3e-05,0.006,20.375
181486,2026-05-31,149,4986,0.00013,0.01,20.216
181486,2026-06-01,339,15104,0.000257,0.023,19.937
181486,2026-06-02,278,10277,0.000119,0.024,21.065
181486,2026-06-03,241,9142,0.000117,0.02,20.347
181486,2026-06-04,137,5982,0.000313,0.009,20.63
181486,2026-06-05,251,8592,0.00011,0.018,20.749
181486,2026-06-06,135,5722,0.000126,0.011,21.078
181486,2026-06-07,128,5193,6.1e-05,0.009,20.949
181486,2026-06-08,108,4798,6e-05,0.011,20.949
181486,2026-06-09,237,11182,0.00013,0.019,20.688
181486,2026-06-10,296,10226,0.00015,0.023,20.245
181486,2026-06-11,421,17856,0.000281,0.027,21.124
181486,2026-06-12,102,4649,5.4e-05,0.008,21.421
181486,2026-06-13,107,4604,9.1e-05,0.008,21.795
181486,2026-06-14,98,4297,0.000101,0.009,21.474
181486,2026-06-15,236,9507,0.000142,0.015,21.861
181486,2026-06-16,98,3500,5.1e-05,0.007,22.432
181486,2026-06-17,155,5439,9e-05,0.014,21.476
181486,2026-06-18,114,4203,6.9e-05,0.008,21.71
181486,2026-06-19,190,8123,0.000165,0.013,22.201
181486,2026-06-20,100,4386,0.000227,0.01,21.176
181486,2026-06-21,93,4323,6.7e-05,0.006,21.706
181486,2026-06-22,130,6159,8.1e-05,0.008,22.11
181486,2026-06-23,140,5000,0.000423,0.009,22.129
181486,2026-06-24,118,4633,7.4e-05,0.01,22.499
181486,2026-06-25,211,7987,0.000235,0.017,22.495
181486,2026-06-26,196,10376,0.000165,0.017,22.845
181486,2026-06-27,56,2515,3.3e-05,0.004,22.009
181486,2026-06-28,87,3677,6.1e-05,0.008,23.236
181486,2026-06-29,93,3950,0.000408,0.009,22.614
181486,2026-06-30,202,6952,9.7e-05,0.017,22.455
181486,2026-07-01,206,7912,0.000184,0.014,23.033
181486,2026-07-02,135,5679,6.7e-05,0.011,22.774
181486,2026-07-03,132,5967,7e-05,0.008,22.901
181486,2026-07-04,90,3582,6.6e-05,0.007,22.788
181486,2026-07-05,44,1956,3.9e-05,0.004,23.779
181486,2026-07-06,176,7227,0.000229,0.009,23.961
181486,2026-07-07,186,8957,0.000114,0.015,24.24
181486,2026-07-08,124,4988,7.6e-05,0.013,23.1
181486,2026-07-09,183,9136,0.000126,0.016,23.595
181486,2026-07-10,103,4145,5.1e-05,0.008,22.784
181486,2026-07-11,50,2143,3.2e-05,0.004,24.392
181486,2026-07-12,33,1430,2.3e-05,0.002,24.076
181486,2026-07-13,98,4497,9.9e-05,0.006,23.084
181486,2026-07-14,83,3021,4.2e-05,0.006,24.022
181486,2026-07-15,105,3534,8.9e-05,0.007,23.699
181486,2026-07-16,154,6295,7.7e-05,0.012,23.809
181486,2026-07-17,141,4740,7.7e-05,0.015,23.929
181486,2026-07-18,50,2559,5.1e-05,0.004,24.645
181486,2026-07-19,68,3372,5e-05,0.006,24.235
181486,2026-07-20,82,3365,7.8e-05,0.007,25.019
181486,2026-07-21,170,7029,0.000115,0.016,24.659
181486,2026-07-22,107,4591,6.4e-05,0.008,24.228
181486,2026-07-23,99,4643,7e-05,0.005,24.536
181486,2026-07-24,104,4569,7e-05,0.009,25.192
181486,2026-07-25,61,2941,3.5e-05,0.005,24.428
181486,2026-07-26,54,2106,2.6e-05,0.003,25.655
181486,2026-07-27,89,3346,4.4e-05,0.009,25.441
181486,2026-07-28,184,7772,0.000302,0.016,24.836
181486,2026-07-29,88,3814,5.6e-05,0.007,25.377
181486,2026-07-30,55,2629,4.2e-05,0.006,25.434
181486,2026-07-31,100,4038,4.7e-05,0.007,24.998
181486,2026-08-01,52,2085,6.3e-05,0.005,25.283
181486,2026-08-02,38,1269,2e-05,0.003,25.047
181486,2026-08-03,125,5888,0.000103,0.015,25.621
181486,2026-08-04,109,4862,8.5e-05,0.009,24.966
181486,2026-08-05,95,3575,4.5e-05,0.006,25.927
181486,2026-08-06,99,4455,6.1e-05,0.008,27.727
181486,2026-08-07,75,3070,7.1e-05,0.005,26.588
181486,2026-08-08,0,0,0.0,0.0,26.679
181486,2026-08-09,0,0,0.0,0.0,25.247
181486,2026-08-10,62,2959,5.4e-05,0.005,26.602
181486,2026-08-11,63,2434,6.6e-05,0.003,25.825
181486,2026-08-12,78,3408,5.5e-05,0.006,27.338
181486,2026-08-13,98,4286,6.8e-05,0.013,27.092
181486,2026-08-14,97,3902,8.3e-05,0.007,25.607
181486,2026-08-15,0,0,0.0,0.0,27.0
181486,2026-08-16,0,0,0.0,0.0,26.797
181486,2026-08-17,51,2066,2.6e-05,0.003,26.503
181486,2026-08-18,66,2832,3.3e-05,0.005,25.852
182099,2026-05-21,533,7374,0.000146,0.005,7.96
182099,2026-05-22,324,5158,0.000171,0.005,7.574
182099,2026-05-23,209,3297,0.000155,0.002,7.859
182099,2026-05-24,350,5780,0.000147,0.004,7.558
182099,2026-05-25,584,8345,0.000244,0.005,7.735
182099,2026-05-26,651,9828,0.000206,0.005,8.19
182099,2026-05-27,436,5706,0.000107,0.006,7.789
182099,2026-05-28,528,8444,0.000247,0.005,7.932
182099,2026-05-29,498,7455,0.000252,0.005,7.718
182099,2026-05-30,210,2453,4.9e-05,0.002,8.016
182099,2026-05-31,377,5510,0.000109,0.003,7.994
182099,2026-06-01,471,6680,0.000181,0.006,7.932
182099,2026-06-02,469,6366,0.000182,0.004,7.751
182099,2026-06-03,420,6369,0.000133,0.006,7.982
182099,2026-06-04,313,4245,9.7e-05,0.003,7.73
182099,2026-06-05,655,10426,0.000228,0.007,7.653
182099,2026-06-06,345,4314,6.5e-05,0.005,7.601
182099,2026-06-07,214,2965,5.7e-05,0.003,7.91
182099,2026-06-08,494,7894,0.000149,0.006,8.098
182099,2026-06-09,532,8087,0.000233,0.004,7.611
182099,2026-06-10,695,11754,0.000665,0.009,7.651
182099,2026-06-11,678,9758,0.000543,0.007,7.897
182099,2026-06-12,449,5749,0.000427,0.005,8.079
182099,2026-06-13,404,6635,0.000289,0.006,7.861
182099,2026-06-14,244,3061,0.000122,0.003,7.858
182099,2026-06-15,428,5741,0.000104,0.004,7.744
182099,2026-06-16,576,8654,0.000391,0.007,7.788
182099,2026-06-17,719,9816,0.000157,0.009,7.886
182099,2026-06-18,793,10378,0.000245,0.011,7.707
182099,2026-06-19,593,7978,0.000344,0.008,7.905
182099,2026-06-20,276,3489,9.6e-05,0.003,8.089
182099,2026-06-21,316,4310,9.9e-05,0.004,8.094
182099,2026-06-22,626,10129,0.000198,0.008,7.964
182099,2026-06-23,446,6861,0.000224,0.005,7.861
182099,2026-06-24,490,7332,0.000211,0.006,7.801
182099,2026-06-25,892,14587,0.000451,0.01,7.8
182099,2026-06-26,739,13359,0.000928,0.007,8.009
182099,2026-06-27,280,4806,0.000206,0.003,7.474
182099,2026-06-28,233,2804,0.000105,0.003,7.92
182099,2026-06-29,484,6785,0.000351,0.006,8.095
182099,2026-06-30,661,10067,0.000388,0.011,7.534
182099,2026-07-01,615,9021,0.000194,0.006,7.707
182099,2026-07-02,820,14275,0.000378,0.009,7.813
182099,2026-07-03,765,10467,0.000417,0.01,7.67
182099,2026-07-04,305,3896,0.000114,0.004,7.869
182099,2026-07-05,520,8454,0.000149,0.006,7.987
182099,2026-07-06,668,10790,0.000175,0.009,8.058
182099,2026-07-07,690,10319,0.000149,0.009,8.185
182099,2026-07-08,761,9724,0.000144,0.009,7.809
182099,2026-07-09,902,15099,0.000622,0.009,7.943
182099,2026-07-10,1210,17094,0.000732,0.016,8.104
182099,2026-07-11,443,6654,0.000233,0.005,8.08
182099,2026-07-12,305,4842,0.000123,0.002,7.919
182099,2026-07-13,637,9673,0.00037,0.007,7.855
182099,2026-07-14,709,10843,0.000328,0.009,7.888
182099,2026-07-15,648,8926,0.000225,0.009,7.949
182099,2026-07-16,637,9892,0.000185,0.006,7.973
182099,2026-07-17,843,12901,0.000483,0.009,7.56
182099,2026-07-18,401,5583,0.000239,0.005,7.99
182099,2026-07-19,554,8048,0.000167,0.004,7.561
182099,2026-07-20,1143,16442,0.000566,0.011,7.914
182099,2026-07-21,808,11512,0.000407,0.011,8.027
182099,2026-07-22,1124,14415,0.000488,0.013,7.887
182099,2026-07-23,894,14412,0.000787,0.01,8.112
182099,2026-07-24,1061,15298,0.000829,0.009,8.011
182099,2026-07-25,438,5882,0.000135,0.004,7.821
182099,2026-07-26,508,6385,8.4e-05,0.006,8.156
182099,2026-07-27,1454,21696,0.000479,0.015,8.002
182099,2026-07-28,982,14365,0.000961,0.011,7.995
182099,2026-07-29,1264,20102,0.000733,0.011,8.298
182099,2026-07-30,866,13060,0.001489,0.013,8.081
182099,2026-07-31,943,13821,0.000533,0.014,8.206
182099,2026-08-01,503,5863,0.0004,0.006,8.0
182099,2026-08-02,635,8827,0.000353,0.008,7.928
182099,2026-08-03,786,11912,0.000361,0.008,8.165
182099,2026-08-04,1153,21228,0.000616,0.014,7.95
182099,2026-08-05,1163,15938,0.000438,0.012,8.235
182099,2026-08-06,1186,17086,0.002674,0.013,7.966
182099,2026-08-07,1667,25194,0.000534,0.024,8.108
182099,2026-08-08,357,5452,0.000541,0.003,8.156
182099,2026-08-09,776,11337,0.000332,0.008,7.988
182099,2026-08-10,1802,24531,0.000575,0.024,7.819
182099,2026-08-11,993,11937,0.000294,0.013,8.035
182099,2026-08-12,1808,24087,0.000431,0.024,8.137
182099,2026-08-13,1821,29044,0.001096,0.015,8.058
182099,2026-08-14,1543,24875,0.000908,0.014,7.712
182099,2026-08-15,611,8414,0.000194,0.007,8.033
182099,2026-08-16,670,9368,0.000352,0.007,7.788
182099,2026-08-17,1516,18040,0.000382,0.015,8.219
182099,2026-08-18,1312,19405,0.000401,0.013,8.316
182651,2026-05-21,1657,4242,0.000575,0.098,0.323
182651,2026-05-22,2560,7318,0.001695,0.149,0.32
182651,2026-05-23,362,818,0.000163,0.02,0.323
182651,2026-05-24,232,561,0.000117,0.011,0.336
182651,2026-05-25,1554,3225,0.000702,0.14,0.327
182651,2026-05-26,1795,4683,0.001844,0.079,0.342
182651,2026-05-27,2211,6100,0.000597,0.128,0.338
182651,2026-05-28,1446,4476,0.000653,0.099,0.339
182651,2026-05-29,2125,5100,0.000879,0.159,0.33
182651,2026-05-30,304,846,0.000143,0.016,0.335
182651,2026-05-31,255,607,9.4e-05,0.019,0.347
182651,2026-06-01,1610,4300,0.000962,0.083,0.34
182651,2026-06-02,2392,6404,0.001205,0.18,0.355
182651,2026-06-03,2964,7657,0.001092,0.146,0.364
182651,2026-06-04,1687,3756,0.000663,0.083,0.369
182651,2026-06-05,2501,7701,0.002153,0.193,0.375
182651,2026-06-06,367,977,0.000245,0.018,0.362
182651,2026-06-07,250,548,0.000113,0.011,0.364
182651,2026-06-08,1497,3453,0.000392,0.101,0.367
182651,2026-06-09,1301,2443,0.00046,0.088,0.37
182651,2026-06-10,2149,5530,0.001574,0.115,0.39
182651,2026-06-11,2271,5158,0.000339,0.133,0.386
182651,2026-06-12,1931,4541,0.000647,0.102,0.378
182651,2026-06-13,551,1347,0.000445,0.027,0.402
182651,2026-06-14,388,822,0.000119,0.021,0.391
182651,2026-06-15,2672,8204,0.00176,0.145,0.41
182651,2026-06-16,1720,4362,0.00075,0.097,0.398
182651,2026-06-17,1796,4343,0.003065,0.123,0.391
182651,2026-06-18,1361,3063,0.00041,0.074,0.408
182651,2026-06-19,2599,6792,0.00171,0.144,0.416
182651,2026-06-20,642,1587,0.000454,0.029,0.412
182651,2026-06-21,283,702,0.000265,0.019,0.421
182651,2026-06-22,2428,6581,0.001204,0.118,0.425
182651,2026-06-23,2230,6307,0.001497,0.107,0.443
182651,2026-06-24,2113,5021,0.001312,0.092,0.432
182651,2026-06-25,5123,12538,0.00226,0.277,0.44
182651,2026-06-26,5001,11645,0.002737,0.273,0.445
182651,2026-06-27,416,1009,0.000251,0.025,0.438
182651,2026-06-28,306,825,0.000102,0.018,0.446
182651,2026-06-29,2112,5024,0.000979,0.117,0.441
182651,2026-06-30,1757,4433,0.000725,0.084,0.45
182651,2026-07-01,1812,4703,0.001079,0.106,0.469
182651,2026-07-02,2686,6607,0.001438,0.172,0.452
182651,2026-07-03,3037,8456,0.001272,0.141,0.465
182651,2026-07-04,357,1055,0.001477,0.027,0.484
182651,2026-07-05,441,977,0.000264,0.027,0.478
182651,2026-07-06,2122,5429,0.000999,0.106,0.476
182651,2026-07-07,5381,13332,0.003723,0.335,0.479
182651,2026-07-08,2645,7552,0.000721,0.187,0.495
182651,2026-07-09,4690,10530,0.004213,0.34,0.499
182651,2026-07-10,2283,5980,0.000945,0.128,0.507
182651,2026-07-11,492,1280,0.002235,0.026,0.501
182651,2026-07-12,490,1172,0.000162,0.031,0.5
182651,2026-07-13,3468,9911,0.002808,0.135,0.511
182651,2026-07-14,3245,7017,0.000949,0.191,0.501
182651,2026-07-15,2597,6559,0.001384,0.161,0.517
182651,2026-07-16,2879,6491,0.001263,0.15,0.506
182651,2026-07-17,2461,5980,0.001831,0.161,0.527
182651,2026-07-18,671,1750,0.000361,0.033,0.544
182651,2026-07-19,619,1295,0.000348,0.043,0.547
182651,2026-07-20,4529,11967,0.001386,0.25,0.526
182651,2026-07-21,4446,13249,0.002217,0.198,0.548
182651,2026-07-22,2614,6458,0.001462,0.156,0.553
182651,2026-07-23,4777,12187,0.002198,0.255,0.583
182651,2026-07-24,3145,7523,0.006242,0.251,0.557
182651,2026-07-25,616,1375,0.00016,0.036,0.571
182651,2026-07-26,538,1324,0.000252,0.04,0.584
182651,2026-07-27,3742,7831,0.001498,0.236,0.576
182651,2026-07-28,2946,6770,0.001566,0.193,0.561
182651,2026-07-29,3883,11203,0.002798,0.166,0.598
182651,2026-07-30,3407,7656,0.001371,0.16,0.606
182651,2026-07-31,2849,6671,0.002038,0.122,0.593
182651,2026-08-01,489,1126,0.000712,0.026,0.605
182651,2026-08-02,516,1373,0.000202,0.033,0.588
182651,2026-08-03,2151,6558,0.003959,0.117,0.607
182651,2026-08-04,3175,7600,0.001668,0.132,0.602
182651,2026-08-05,6117,17699,0.003293,0.435,0.624
182651,2026-08-06,2653,5915,0.000983,0.123,0.635
182651,2026-08-07,5619,10677,0.002033,0.269,0.621
182651,2026-08-08,1201,2614,0.000388,0.053,0.644
182651,2026-08-09,805,1788,0.000431,0.055,0.651
182651,2026-08-10,3504,8000,0.001462,0.171,0.652
182651,2026-08-11,5168,11639,0.002523,0.348,0.629
182651,2026-08-12,2789,8447,0.0009,0.171,0.659
182651,2026-08-13,3344,9797,0.001542,0.142,0.679
182651,2026-08-14,3174,7889,0.002925,0.187,0.673
182651,2026-08-15,665,1504,0.000205,0.036,0.683
182651,2026-08-16,1378,3206,0.000571,0.101,0.662
182651,2026-08-17,3905,7599,0.001339,0.209,0.684
182651,2026-08-18,4846,11262,0.001771,0.258,0.715
182892,2026-05-21,2580425,66976227,2.704108,42.932,10.878
182892,2026-05-22,3006714,85722166,12.753617,32.312,11.234
182892,2026-05-23,3040528,68451063,6.399267,53.847,10.816
182892,2026-05-24,3166774,82512144,2.143712,37.53,11.194
182892,2026-05-25,1960276,42100226,1.296922,25.974,11.225
182892,2026-05-26,1528596,31996087,5.697809,22.87,11.602
182892,2026-05-27,3310151,93456000,1.872196,37.46,11.571
182892,2026-05-28,1618404,41515524,1.825851,20.952,11.981
182892,2026-05-29,1887285,54044787,3.205918,27.1,11.519
182892,2026-05-30,2747034,78476341,1.58644,36.596,11.533
182892,2026-05-31,3553224,105289858,2.872151,49.526,11.94
182892,2026-06-01,1807619,52099187,1.930172,40.642,12.024
182892,2026-06-02,1876581,50058763,2.150461,33.825,11.902
182892,2026-06-03,3171518,92878812,3.030132,37.718,12.095
182892,2026-06-04,2008703,53348780,2.991769,26.89,12.099
182892,2026-06-05,3539527,99816701,4.26002,51.963,12.413
182892,2026-06-06,3643340,93443970,5.361889,49.72,12.18
182892,2026-06-07,3588313,98050315,6.304097,65.67,12.382
182892,2026-06-08,1915843,50403788,2.087921,22.652,13.044
182892,2026-06-09,2322391,50934228,3.878778,44.428,12.77
182892,2026-06-10,3015595,95444332,12.018979,33.598,12.871
182892,2026-06-11,1354677,26816630,0.715975,21.578,13.272
182892,2026-06-12,2009956,50103325,2.251468,31.702,13.116
182892,2026-06-13,3745605,89231220,5.399284,64.241,12.449
182892,2026-06-14,5932760,155401737,7.286072,90.697,13.175
182892,2026-06-15,3013354,78533742,2.693021,36.518,13.508
182892,2026-06-16,6440128,151159273,7.292866,89.008,13.319
182892,2026-06-17,3152041,75345746,6.050733,39.94,13.349
182892,2026-06-18,3059468,84328744,4.106768,46.703,13.456
182892,2026-06-19,3518835,88280849,3.387103,85.174,13.309
182892,2026-06-20,3747068,105716434,6.09612,62.906,13.871
182892,2026-06-21,4488877,106672688,4.065663,60.544,13.596
182892,2026-06-22,2342450,62076763,2.147771,44.58,13.72
182892,2026-06-23,3208446,88893585,3.730742,61.521,14.198
182892,2026-06-24,3800246,104324562,7.592514,44.942,14.644
182892,2026-06-25,2593311,68786318,2.958002,46.908,13.736
182892,2026-06-26,4575315,121093053,4.06268,83.932,13.941
182892,2026-06-27,4762665,108754301,3.837107,69.777,14.597
182892,2026-06-28,5706818,156839200,3.930973,96.641,14.775
182892,2026-06-29,2813824,86898884,4.812404,47.496,14.286
182892,2026-06-30,3347356,87992017,5.954578,68.76,14.919
182892,2026-07-01,4531446,106065238,3.894542,81.635,14.543
182892,2026-07-02,4159904,98466411,2.578541,40.242,15.487
182892,2026-07-03,3150141,69714614,3.253307,45.209,15.01
182892,2026-07-04,8899511,275967375,24.418312,137.322,14.931
182892,2026-07-05,5989133,161820242,8.139341,106.535,15.474
182892,2026-07-06,4175091,107557846,4.332631,44.419,16.111
182892,2026-07-07,6049284,165795537,8.452657,73.2,15.276
182892,2026-07-08,3196113,79686264,2.115379,43.638,15.632
182892,2026-07-09,5682670,128171892,4.290745,100.189,15.592
182892,2026-07-10,4645438,120256079,2.776448,72.629,15.681
182892,2026-07-11,5104430,126628071,5.939096,79.258,16.342
182892,2026-07-12,7194668,185001819,8.018454,104.997,16.101
182892,2026-07-13,5159399,118045721,30.043861,81.99,16.176
182892,2026-07-14,4956064,158239535,5.075249,74.844,16.917
182892,2026-07-15,3309826,92838997,4.344752,53.59,16.407
182892,2026-07-16,5087896,119958819,3.741822,72.091,16.408
182892,2026-07-17,3857983,97389216,5.258788,69.929,16.561
182892,2026-07-18,4823036,132318970,5.368513,85.197,16.843
182892,2026-07-19,6421358,151181639,11.014144,126.877,16.535
182892,2026-07-20,4965491,129300657,5.772701,84.148,16.558
182892,2026-07-21,4689355,138539430,5.611313,59.214,16.878
182892,2026-07-22,4960313,124496394,7.107716,59.014,17.0
182892,2026-07-23,5706936,149121915,4.811123,89.064,17.625
182892,2026-07-24,6070730,148540372,7.950593,111.304,16.976
182892,2026-07-25,7901906,181545858,9.86226,81.684,17.737
182892,2026-07-26,9250335,216706917,8.045984,169.531,17.621
182892,2026-07-27,6804322,211629290,10.429639,94.172,18.588
